asin,ship_state_or_territory,category,regional_orders,rank
B08YYTGRYB,uttar pradesh,kurta,5,3
B09SDX8QRT,telangana,western dress,5,1
B0982ZRVSC,andhra pradesh,western dress,5,4
B0982ZRVSC,tamil nadu,western dress,5,3
B09CTF82YW,tamil nadu,set,5,2
B0983FS8GB,bihar,set,5,3
B08KRT33W1,karnataka,kurta,5,2
B09TZX3QMX,karnataka,kurta,5,1
B09SDX82TS,delhi,western dress,5,2
B0982ZJ666,delhi,western dress,5,7
B08YYTCPYX,telangana,kurta,5,7
B0983FSRFS,delhi,set,5,3
B08MXBT88K,karnataka,kurta,5,1
B09QJ484TV,karnataka,set,5,1
B08QGNJ2FH,tamil nadu,top,5,1
B08W8KNCDH,uttar pradesh,set,5,4
B09SDXLD4C,maharashtra,western dress,5,1
B07R5WM5YR,andhra pradesh,kurta,5,3
B08MXBX2NJ,karnataka,set,5,2
B08W8KNCDH,delhi,set,5,3
B0982ZDQJK,kerala,western dress,5,4
B0982ZDQJK,andhra pradesh,western dress,5,3
B07H7FZD32,tamil nadu,kurta,5,4
B08MXBX6B7,haryana,set,5,3
B08MXBX6B7,karnataka,set,5,4
B08YYTCPYX,kerala,kurta,5,6
B08YYTCPYX,karnataka,kurta,5,5
B07WZFSS28,karnataka,set,5,1
B07HYT8XL9,tamil nadu,kurta,5,3
B08MXBZ5MT,maharashtra,kurta,5,1
B08YYV8NZL,maharashtra,kurta,5,2
B0982ZBHYK,karnataka,western dress,5,2
B08MXC26NT,karnataka,kurta,5,1
B0982ZBG32,haryana,western dress,5,1
B09TH6N96L,bihar,set,5,3
B0982Z8HPJ,maharashtra,ethnic dress,5,1
B09TH6N96L,kerala,set,5,2
B08MXC4F59,karnataka,kurta,5,1
B09QJ46T37,rajasthan,set,5,3
B09QJ46T37,maharashtra,set,5,2
B0982Z1994,tamil nadu,western dress,5,6
B0982Z1994,delhi,western dress,5,5
B0983G1KLL,gujarat,set,5,5
B0983G1KLL,tamil nadu,set,5,6
B09CTCDDQ4,telangana,set,5,4
B0982YZ51B,kerala,western dress,5,9
B0982YZ51B,uttar pradesh,western dress,5,8
B08YZ138QZ,karnataka,kurta,5,1
B08YYV8NZL,delhi,kurta,5,3
B08YYVC3WB,maharashtra,kurta,5,1
B0983G4P9Y,maharashtra,set,5,1
B09QJ55538,uttar pradesh,set,5,1
B08YZ138QZ,maharashtra,kurta,5,2
B0982YYCLC,tamil nadu,western dress,5,2
B09W64MGVN,maharashtra,set,5,1
B08YYTB4R3,maharashtra,kurta,5,1
B0983G9Z9T,rajasthan,set,5,2
B09QJ43FVH,uttar pradesh,set,5,2
B09QJ43FVH,karnataka,set,5,1
B09RT1WSR9,karnataka,set,5,3
B09QJ428KY,karnataka,set,5,1
B07R5WM5YR,tamil nadu,kurta,5,4
B09QJ55538,telangana,set,5,2
B098136DNF,west bengal,kurta,5,4
B09RT1WSR9,uttar pradesh,set,5,2
B09QJ3XPJ8,gujarat,set,5,3
B07X2KC3M2,maharashtra,set,5,1
B09QJ3WXB4,rajasthan,set,5,3
B098133MK4,karnataka,kurta,5,1
B08MXDBRK1,telangana,set,5,1
B09QJ3WXB4,maharashtra,set,5,2
B09RSX8B8D,gujarat,set,5,3
B09RSX8B8D,uttar pradesh,set,5,2
B091Q8GQLG,kerala,kurta,5,6
B09QJ3WT3H,maharashtra,set,5,2
B09TH6ZKSH,kerala,set,5,1
B091Q8GQLG,west bengal,kurta,5,5
B09TH8L9PW,haryana,set,5,2
B0983GGFYD,telangana,set,5,7
B09RSVRX2Y,uttar pradesh,set,5,3
B09812MM2Q,karnataka,kurta,5,1
B09812MBCD,maharashtra,kurta,5,2
B07X3K4L82,haryana,set,5,6
B07X3K4L82,maharashtra,set,5,7
B091SV9XW1,karnataka,western dress,5,3
B08W8K3QX6,karnataka,set,5,1
B09TH6N4HW,karnataka,set,5,1
B09812HV48,maharashtra,kurta,5,2
B08QGNKGKY,karnataka,set,5,2
B09812HST6,maharashtra,kurta,5,1
B09812G7DK,telangana,kurta,5,6
B09QJ3RQBX,haryana,set,5,3
B09812G7DK,tamil nadu,kurta,5,5
B09812G7DK,delhi,kurta,5,4
B09812FYH9,karnataka,kurta,5,2
B09812FYH9,maharashtra,kurta,5,1
B09812D48V,maharashtra,kurta,5,1
B0983GKG7G,andhra pradesh,set,5,2
B0983GKG7G,karnataka,set,5,3
B09RSSRWPJ,delhi,set,5,3
B09RSSRWPJ,maharashtra,set,5,2
B07X3KSDT3,kerala,set,5,7
B08MXFNM51,telangana,set,5,1
B098126DTY,karnataka,kurta,5,2
B098126DTY,maharashtra,kurta,5,1
B098124WJY,maharashtra,kurta,5,2
B09TH8L9PW,uttar pradesh,set,5,3
B09RSS48QG,karnataka,set,5,1
B089G1TKY8,karnataka,kurta,5,3
B098124671,karnataka,kurta,5,3
B08MXFT72L,telangana,set,5,2
B09QJ3RNNY,uttar pradesh,set,5,1
B08YYSXVCG,maharashtra,kurta,5,1
B08YZ138QZ,gujarat,kurta,5,3
B098121HFD,tamil nadu,kurta,5,1
B08MXFTM28,tamil nadu,set,5,1
B08MXFTM28,uttar pradesh,set,5,2
B07X3M5KLQ,delhi,set,5,2
B07X3M5KLQ,uttar pradesh,set,5,3
B09RPRS8JL,telangana,set,5,5
B07X3M5KLQ,himachal pradesh,set,5,4
B09811Y7WM,delhi,kurta,5,8
B09811Y7WM,telangana,kurta,5,7
B09RPRS8JL,maharashtra,set,5,4
B08V151HB2,karnataka,kurta,5,1
B0986S7V44,maharashtra,top,5,1
B09811TX8R,karnataka,kurta,5,2
B0986TGXF9,telangana,top,5,5
B08MXSQPFH,karnataka,set,5,1
B09QJ3R132,odisha,set,5,2
B08W8DJG7F,delhi,set,5,4
B09QJ3QY96,maharashtra,set,5,2
B0986TP5RR,uttar pradesh,top,5,3
B09QJ3QCXF,maharashtra,set,5,1
B09QJ57JPK,andhra pradesh,set,5,5
B09RPQV7SV,karnataka,set,5,5
B09QJ57JPK,karnataka,set,5,6
B09QJ3Q3CT,maharashtra,kurta,5,1
B08MYMV3K7,west bengal,top,5,3
B08MYMV3K7,delhi,top,5,4
B09811GCYY,maharashtra,kurta,5,1
B09QJ5BYM8,tamil nadu,set,5,2
B077M6KWYJ,west bengal,kurta,5,7
B098117KSN,tamil nadu,kurta,5,1
B08YYSPGH6,tamil nadu,kurta,5,1
B09QJ3BDVW,maharashtra,set,5,2
B09CTBFKGS,maharashtra,set,5,1
B08MYNGSF7,maharashtra,top,5,1
B09RPMG3DD,karnataka,set,5,1
B09QJ38J59,karnataka,set,5,1
B09RPJD74Z,haryana,set,5,5
B09YYR23XR,karnataka,western dress,5,2
B09RPJD74Z,karnataka,set,5,4
B09VC57SBH,telangana,set,5,3
B09SDXPB9D,karnataka,western dress,5,2
B09CTB9HTP,uttar pradesh,set,5,1
B08HK6WL3S,karnataka,kurta,5,3
B09QJ37SNL,maharashtra,set,5,3
B09QJ37SNL,bihar,set,5,2
B097ZZTMZG,maharashtra,kurta,5,1
B097ZZTMZD,uttar pradesh,kurta,5,6
B08YYSLLKG,maharashtra,kurta,5,1
B097ZZTMZD,west bengal,kurta,5,5
B0986XJDJ4,haryana,top,5,6
B0986XJDJ4,tamil nadu,top,5,7
B08MYRR1ZW,maharashtra,set,5,4
B09QJ5CST2,karnataka,kurta,5,1
B09RKDYFFP,karnataka,set,5,2
B08QGJR8RG,karnataka,set,5,3
B09QJ362XS,uttar pradesh,set,5,2
B08QGJR8RG,telangana,set,5,4
B09TH6L9KF,kerala,kurta,5,3
B08MYS9MN7,telangana,kurta,5,1
B0986XMWXH,maharashtra,top,5,3
B097ZZHW66,tamil nadu,kurta,5,1
B08MYSGSY2,karnataka,kurta,5,1
B07S8WFN2J,karnataka,kurta,5,4
B09QJ5LYDH,kerala,set,5,3
B09QJ35BD6,uttar pradesh,set,5,2
B08YYSCDV6,maharashtra,kurta,5,1
B097ZYSHFF,karnataka,kurta,5,3
B09RKFDNHM,karnataka,set,5,2
B07R51FQDF,tamil nadu,kurta,5,1
B09TZTF5VF,uttar pradesh,set,5,2
B097ZYJGLT,west bengal,kurta,5,2
B097ZYJGLT,maharashtra,kurta,5,1
B09Q19BS6S,telangana,set,5,3
B09Q19BS6S,maharashtra,set,5,2
B09RP8WLNY,haryana,set,5,4
B09Q19BQCF,karnataka,set,5,2
B08QGNW2H8,tamil nadu,set,5,5
B09QJ5LYDH,west bengal,set,5,4
B08MYT716W,tamil nadu,set,5,1
B0965KR7YJ,haryana,top,5,3
B08MYT94FH,uttar pradesh,set,5,4
B0986XSXR1,delhi,top,5,6
B081WPK66G,odisha,kurta,5,10
B081WPK66G,madhya pradesh,kurta,5,11
B081WPK66G,andhra pradesh,kurta,5,12
B07S8WFN2J,telangana,kurta,5,3
B08MYTBNPH,rajasthan,kurta,5,1
B08P1G6BB1,uttar pradesh,set,5,1
B094FRW46T,gujarat,set,5,8
B08P1G6BB1,maharashtra,set,5,2
B09RP8VTX6,maharashtra,set,5,4
B0986XTYKD,haryana,top,5,4
B09PYKDYZ3,maharashtra,kurta,5,1
B099WXH67W,maharashtra,set,5,2
B089G1ZNLX,andhra pradesh,set,5,6
B09TH6DNNN,telangana,set,5,2
B09SDXPCRB,karnataka,western dress,5,5
B08YYVFDZP,odisha,kurta,5,3
B094FQ32VX,tamil nadu,kurta,5,2
B0986XV48J,karnataka,top,5,1
B08YYS5WM3,karnataka,kurta,5,1
B09QJ5M6TW,kerala,set,5,4
B08ZHQJHSQ,maharashtra,top,5,1
B09RKFCS69,karnataka,set,5,1
B09SDYFHV5,delhi,western dress,5,1
B094FMXDFB,tamil nadu,kurta,5,3
B079WX69ZM,kerala,kurta,5,4
B09PY99SVJ,karnataka,kurta,5,1
B01MZGYNRV,andhra pradesh,kurta,5,1
B09CT6L67S,telangana,set,5,1
B094FL7XWR,telangana,kurta,5,2
B08YYRX2L6,karnataka,kurta,5,6
B09CT5Z9BB,uttar pradesh,set,5,3
B08MYV6C3Y,west bengal,set,5,5
B08MYV6C3Y,uttar pradesh,set,5,6
B0986XVY18,tamil nadu,top,5,3
B094FKN9TM,delhi,top,5,3
B08HK5K7KF,tamil nadu,set,5,1
B08HK5JSM1,delhi,kurta,5,8
B08HK5JSM1,andhra pradesh,kurta,5,7
B08HK5JSM1,uttarakhand,kurta,5,6
B094FKG8H7,maharashtra,top,5,3
B094FKG8H7,uttar pradesh,top,5,2
B094FKG8H7,haryana,top,5,1
B08MYVBGLF,tamil nadu,set,5,1
B094FK7621,tamil nadu,kurta,5,2
B08HK5JSM1,tamil nadu,kurta,5,5
B08MYVBRWB,andhra pradesh,kurta,5,1
B07Q2P453R,andhra pradesh,set,5,1
B07Q2P453R,telangana,set,5,2
B094FJZ7MZ,delhi,top,5,1
B09CT5Z9BB,telangana,set,5,2
B07Q2P453R,maharashtra,set,5,3
B07Q2P453R,karnataka,set,5,4
B08YYRX2L6,delhi,kurta,5,5
B08MYVNL2Q,telangana,kurta,5,1
B08YYRX2L6,andhra pradesh,kurta,5,4
B08YYRX2L6,tamil nadu,kurta,5,3
B094FH578D,uttar pradesh,top,5,1
B09PN5N9FP,karnataka,set,5,3
B081WSGX1L,maharashtra,kurta,5,2
B081WSGX1L,rajasthan,kurta,5,3
B0943DKGXG,maharashtra,top,5,1
B08MYX1DXG,maharashtra,kurta,5,1
B09PN4WMPP,tamil nadu,set,5,2
B09QJ6676Y,gujarat,set,5,2
B09SDXPD7Q,karnataka,kurta,5,2
B09438FK2J,andhra pradesh,top,5,1
B08QGMYV8L,andhra pradesh,set,5,3
B081WSL2JS,jharkhand,kurta,5,12
B081WSL2JS,uttarakhand,kurta,5,13
B07Q2RTSFB,telangana,set,5,1
B08YYRKNC7,maharashtra,kurta,5,2
B08YYRKNC7,telangana,kurta,5,1
B09432M4NC,maharashtra,top,5,1
B08N19RF53,uttar pradesh,kurta,5,1
B08QGJTZQS,uttar pradesh,kurta,5,2
B09PN41YXK,tamil nadu,set,5,6
B093ZS1FTT,andhra pradesh,kurta,5,1
B09TZVY27D,uttar pradesh,set,5,1
B08YYRFFGY,maharashtra,kurta,5,1
B09TH68L97,uttarakhand,set,5,3
B079WXK84M,maharashtra,kurta,5,1
B0986XYSRW,delhi,top,5,4
B092D3276L,maharashtra,top,5,1
B09QJ68QLV,delhi,set,5,3
B09TY2KSY6,karnataka,western dress,5,2
B09TZVXQ1J,maharashtra,kurta,5,1
B0986XZG4D,maharashtra,top,5,2
B0986XZG4D,telangana,top,5,3
B0986Y2KBV,karnataka,top,5,2
B089G23VMN,maharashtra,set,5,1
B08HK4X96H,maharashtra,kurta,5,3
B081WSWWL7,bihar,kurta,5,11
B081WSWWL7,madhya pradesh,kurta,5,12
B092D2K4VK,maharashtra,top,5,1
B081WSWWL7,haryana,kurta,5,13
B08YYVFDZP,haryana,kurta,5,4
B092CZVBCR,tamil nadu,top,5,1
B0929CTSR8,uttar pradesh,set,5,1
B09PN3GVMZ,telangana,set,5,2
B077Z4Z4F7,karnataka,blouse,5,1
B0986YM94G,maharashtra,top,5,1
B081WT6GG7,andhra pradesh,kurta,5,10
B09RMHXY5X,maharashtra,top,5,1
B08YYQXZHK,west bengal,kurta,5,1
B0928XJX1F,maharashtra,set,5,1
B0928XH9S9,karnataka,blouse,5,1
B09TH68L97,maharashtra,set,5,2
B08QGPWMRG,telangana,set,5,2
B08N1C5V5M,tamil nadu,kurta,5,1
B09QJLG4DF,uttar pradesh,set,5,1
B08QGPWMRG,karnataka,set,5,3
B09PN35VJ9,telangana,set,5,3
B08QGPWMRG,uttar pradesh,set,5,4
B0926WH17C,maharashtra,top,5,1
B0926RSGCQ,karnataka,ethnic dress,5,1
B0926861CR,tamil nadu,ethnic dress,5,2
B09PDMYX2R,karnataka,kurta,5,2
B08YYQS8FH,karnataka,kurta,5,3
B09RKHL9H2,maharashtra,set,5,1
B0925YDWP9,uttar pradesh,set,5,2
B08N3XGCRH,maharashtra,top,5,1
B08HK4W6YT,rajasthan,kurta,5,7
B08YYVFT61,maharashtra,kurta,5,2
B0986YS2YT,west bengal,top,5,2
B08YZ19332,madhya pradesh,kurta,5,5
B08N43MK22,telangana,top,5,8
B08N43MK22,punjab,top,5,9
B09QJLGMQS,haryana,set,5,2
B09TZV58PW,uttar pradesh,set,5,4
B09TZV58PW,west bengal,set,5,3
B081WVMMCY,chhattisgarh,kurta,5,20
B08YYQS8FH,maharashtra,kurta,5,2
B09PD1SNDL,uttar pradesh,kurta,5,2
B09PD1SNDL,maharashtra,kurta,5,1
B09TH61GMF,haryana,set,5,4
B0925WM8Z6,haryana,set,5,6
B09RKDXXC4,maharashtra,set,5,1
B09QJLGMQS,maharashtra,set,5,3
B09RKFZ1KH,karnataka,set,5,4
B09RKF2T14,karnataka,set,5,1
B08N44TGZ1,maharashtra,top,5,1
B09PCZW5L1,telangana,kurta,5,3
B081WWQQ98,tamil nadu,kurta,5,1
B06Y5CFQSQ,kerala,kurta,5,1
B09RKF39J1,maharashtra,set,5,1
B09PBXNJPC,karnataka,blouse,5,1
B08N47Z9YZ,tamil nadu,top,5,4
B08N47Z9YZ,haryana,top,5,5
B09RKDXTMB,karnataka,set,5,2
B09SDXQ3X9,rajasthan,western dress,5,9
B0922VBTXT,maharashtra,set,5,1
B09PBXB73K,andhra pradesh,blouse,5,2
B0922V9HP7,karnataka,set,5,1
B0922V149M,maharashtra,set,5,2
B08YYVLZVH,uttar pradesh,kurta,5,4
B091Q8L39S,karnataka,kurta,5,1
B08N498WCX,haryana,top,5,5
B081WX4G4Q,jharkhand,kurta,5,17
B081WX4G4Q,jammu and kashmir,kurta,5,18
B08YYQRS7M,uttar pradesh,kurta,5,2
B0922TK8CF,karnataka,set,5,2
B09TH5ZYPD,delhi,set,5,1
B08QGJWRRZ,west bengal,set,5,2
B0922TJXMK,karnataka,set,5,3
B08N49XKCL,maharashtra,kurta,5,1
B0922TGHSL,karnataka,set,5,1
B08YYQRS7K,kerala,kurta,5,3
B08YYQRS7K,maharashtra,kurta,5,2
B08N4CW5D5,uttar pradesh,top,5,2
B09RKFGKYJ,maharashtra,set,5,1
B0922T8G8P,andhra pradesh,set,5,3
B09RKD8HQJ,west bengal,set,5,1
B08YYQRS7K,uttar pradesh,kurta,5,1
B09TH5VZK6,uttar pradesh,western dress,5,2
B08YYVLZVH,odisha,kurta,5,5
B0922SVW74,uttar pradesh,set,5,1
B0922SLD43,maharashtra,set,5,4
B09CT26LGZ,telangana,set,5,4
B077MM3LFJ,gujarat,kurta,5,8
B08QGQJ5P3,uttar pradesh,set,5,1
B0922RQ7LY,maharashtra,set,5,1
B0922RKG6S,maharashtra,set,5,1
B08QGQJ5P3,maharashtra,set,5,2
B091Q84CBF,delhi,kurta,5,7
B0922QTZQ5,andhra pradesh,set,5,4
B08N4MF9MT,maharashtra,top,5,1
B09NQ8JWYL,tamil nadu,kurta,5,1
B0987186SZ,karnataka,top,5,1
B09871M45X,maharashtra,top,5,2
B09QJM78WH,delhi,set,5,1
B08N4PKZV6,maharashtra,western dress,5,1
B09CT26LGZ,punjab,set,5,3
B09871N18P,haryana,top,5,3
B08ZJ98WXH,uttar pradesh,top,5,1
B09NQ8GLM5,maharashtra,kurta,5,2
B09RKFDT7Q,tamil nadu,set,5,9
B09RKFDT7Q,gujarat,set,5,8
B08N4QTQHW,gujarat,top,5,8
B08N4QTQHW,west bengal,top,5,9
B09SDXQK2Z,telangana,western dress,5,2
B091Q84CBF,andhra pradesh,kurta,5,6
B08YYPMZ67,karnataka,kurta,5,3
B08YYPMZ67,west bengal,kurta,5,2
B09QJM97Z8,uttar pradesh,set,5,3
B091Y3X391,delhi,kurta,5,1
B08HK3XSKF,tamil nadu,kurta,5,2
B09872TQWK,andhra pradesh,top,5,6
B09872TQWK,uttar pradesh,top,5,7
B08N4RDVZP,odisha,top,5,9
B081WYJ6CV,gujarat,kurta,5,4
B09RKFDS7P,maharashtra,set,5,1
B091XV892C,tamil nadu,western dress,5,3
B08N4RFHNM,maharashtra,set,5,1
B08YNRHNTR,karnataka,set,5,1
B08ZHNGS54,telangana,top,5,5
B08YNK9K8F,telangana,set,5,6
B091T5FWQC,telangana,western dress,5,4
B091T5FWQC,haryana,western dress,5,3
B08N4RTJCY,maharashtra,western dress,5,1
B098731927,delhi,top,5,4
B07R41RHRH,kerala,kurta,5,6
B08YNK9K8F,haryana,set,5,5
B091T25NQG,karnataka,western dress,5,3
B091T1N5WV,karnataka,western dress,5,3
B08YNK9K8F,delhi,set,5,4
B08N4RXHV6,karnataka,set,5,1
B098731927,tamil nadu,top,5,5
B091SW66WJ,west bengal,western dress,5,4
B07R5W78SS,karnataka,kurta,5,2
B09873BFC1,uttar pradesh,top,5,3
B08YYVN6WH,maharashtra,kurta,5,4
B09874Z5WK,maharashtra,top,5,1
B09874Z5WK,karnataka,top,5,2
B081WZ4T3V,punjab,kurta,5,14
B081WZ4T3V,rajasthan,kurta,5,15
B081WZ4T3V,bihar,kurta,5,16
B081WZ7M52,kerala,kurta,5,3
B098755S1W,uttar pradesh,top,5,1
B08QGQKRFY,telangana,set,5,2
B09NQ54RRT,madhya pradesh,set,5,7
B09VC5F9KB,maharashtra,set,5,3
B08QGQKRFY,tamil nadu,set,5,3
B08QGQKRFY,karnataka,set,5,4
B08QGK2BS2,telangana,kurta,5,2
B08YNJKQFM,uttar pradesh,set,5,1
B098P3LXT1,tamil nadu,western dress,5,1
B09NQ51CH7,rajasthan,set,5,10
B09NQ51CH7,haryana,set,5,9
B09NQ51CH7,delhi,set,5,8
B09RKD8NGR,bihar,set,5,5
B081X18FL6,west bengal,kurta,5,1
B081X18FL6,karnataka,kurta,5,2
B081X18FL6,maharashtra,kurta,5,3
B08YNFKKGY,uttar pradesh,set,5,5
B079WZ263P,tamil nadu,kurta,5,1
B09SDXRYBG,bihar,western dress,5,14
B08YYW2WZY,west bengal,kurta,5,1
B09NQ4XYV9,rajasthan,set,5,13
B09NQ4XYV9,chhattisgarh,set,5,12
B098P4234P,karnataka,western dress,5,3
B09NQ4QS13,madhya pradesh,set,5,12
B09NQ4QS13,delhi,set,5,11
B08ZHN6H5T,tamil nadu,top,5,4
B08ZHX5NDS,karnataka,top,5,2
B09NQ4NM75,assam,set,5,18
B09NQ4NM75,haryana,set,5,17
B099F9N2F3,andhra pradesh,kurta,5,2
B08QGK2BYL,uttar pradesh,set,5,3
B08HHJPWBS,telangana,kurta,5,4
B08HHJPWBS,karnataka,kurta,5,3
B099F9QW3K,tamil nadu,kurta,5,1
B09RKDXRZK,telangana,set,5,5
B09NQ4DD29,rajasthan,set,5,10
B099F9XP34,telangana,kurta,5,1
B09QJMMRRB,telangana,set,5,2
B08YN7XDSG,kerala,set,5,8
B09RKDXRZK,delhi,set,5,4
B081X4S826,uttar pradesh,kurta,5,4
B081X4S826,karnataka,kurta,5,5
B099FB63Q6,andhra pradesh,kurta,5,4
B07R5X4SSC,karnataka,kurta,5,1
B09NQ4CZ65,assam,set,5,15
B09NQ4CZ65,uttarakhand,set,5,14
B09YYQV9JG,gujarat,western dress,5,3
B09NQ4CZ65,bihar,set,5,13
B099FB9BP3,karnataka,kurta,5,3
B081X59FVC,maharashtra,kurta,5,1
B09TH5KHC9,telangana,western dress,5,2
B081X5N76H,karnataka,kurta,5,2
B09YNY91G5,telangana,set,5,2
B09TH5KHC9,andhra pradesh,western dress,5,1
B08YN44FZJ,jharkhand,set,5,9
B099FB9NYR,maharashtra,kurta,5,1
B09QJNJJ56,delhi,set,5,1
B099FB9QH3,tamil nadu,kurta,5,1
B081X5WHHT,madhya pradesh,kurta,5,5
B099FBM4FZ,madhya pradesh,kurta,5,9
B09NQ47F17,madhya pradesh,set,5,12
B099FBM4FZ,uttarakhand,kurta,5,10
B08P1GQV6V,maharashtra,set,5,1
B09NQ44RNV,gujarat,set,5,12
B099FBTWW1,maharashtra,kurta,5,1
B09CSSQY4F,karnataka,set,5,1
B081X7JHBC,haryana,kurta,5,11
B081X7JHBC,bihar,kurta,5,12
B08P1GQV6V,karnataka,set,5,2
B091Q9Q34N,tamil nadu,kurta,5,6
B09Y3H5PY8,uttar pradesh,set,5,3
B099FBV492,maharashtra,kurta,5,1
B099FBV492,tamil nadu,kurta,5,2
B099FBV492,karnataka,kurta,5,3
B08YYX8VKT,madhya pradesh,kurta,5,7
B099FBZ9WF,tamil nadu,kurta,5,1
B09TH59KYD,uttar pradesh,western dress,5,5
B08XWH2WNK,kerala,kurta,5,3
B09NQ3TN2T,madhya pradesh,set,5,13
B09NQ3TN2T,jharkhand,set,5,12
B09RK61TZX,gujarat,western dress,5,3
B081X921QM,uttar pradesh,kurta,5,8
B081X921QM,gujarat,kurta,5,9
B08XWBRM8L,tamil nadu,kurta,5,6
B08CN3P4HX,karnataka,set,5,1
B081XBQBGF,rajasthan,kurta,5,7
B081XBQBGF,haryana,kurta,5,8
B08XWBRM8L,uttar pradesh,kurta,5,5
B07R41RZV7,west bengal,kurta,5,8
B07R5X9KHS,karnataka,kurta,5,1
B099FC7FSQ,telangana,kurta,5,3
B099FC8ZRT,tamil nadu,kurta,5,1
B08CMXZQR6,karnataka,set,5,2
B081XCMYXJ,punjab,kurta,5,12
B081XCMYXJ,haryana,kurta,5,13
B081XCMYXJ,jharkhand,kurta,5,14
B081XCMYXJ,bihar,kurta,5,15
B08CMXZQR6,maharashtra,set,5,1
B099FC9KR1,west bengal,kurta,5,10
B07BL222Q1,kerala,kurta,5,3
B09NQ3MPRM,jharkhand,set,5,10
B08ZHMSJVJ,punjab,top,5,3
B07R4ZMLC9,karnataka,kurta,5,1
B08N4TGTRV,uttar pradesh,top,5,7
B08N4TGTRV,kerala,top,5,6
B08CMV6SCJ,uttar pradesh,set,5,5
B08CMV6SCJ,west bengal,set,5,4
B099FC9KR1,madhya pradesh,kurta,5,11
B09NPX3HG3,nagaland,set,5,2
B08XW581QN,kerala,kurta,5,5
B08QGMPGKT,uttar pradesh,ethnic dress,5,2
B09NPWMVFT,karnataka,set,5,2
B09NPWMVFT,maharashtra,set,5,1
B08ZHM3373,karnataka,top,5,1
B091Q8446G,west bengal,kurta,5,6
B09VC5Z5Z7,karnataka,set,5,4
B07BL27M99,west bengal,kurta,5,4
B09RK65QV5,andhra pradesh,western dress,5,3
B08CMRV8D1,andhra pradesh,set,5,6
B0822SS99K,karnataka,set,5,4
B09NDM5T7T,tamil nadu,set,5,2
B099FCBF34,uttar pradesh,kurta,5,5
B0822SW3QS,delhi,set,5,1
B099FCM9TM,maharashtra,kurta,5,1
B09TH748BK,telangana,set,5,1
B09TY289H8,kerala,western dress,5,2
B09NDLLL9H,rajasthan,set,5,1
B08YYXJJ4V,kerala,kurta,5,4
B09NDL8QHB,maharashtra,set,5,1
B08YYXJJ4V,gujarat,kurta,5,5
B07K41S1J4,uttar pradesh,kurta,5,3
B09TH53Q68,telangana,western dress,5,3
B09RK67T5V,kerala,western dress,5,1
B08CMRGFFJ,karnataka,set,5,2
B09NDL6H2B,goa,set,5,7
B09Y3H1NHQ,maharashtra,set,5,1
B08CMRGFFJ,maharashtra,set,5,1
B08QGMNRBX,maharashtra,set,5,1
B0822T2BM8,haryana,set,5,11
B0822T2BM8,gujarat,set,5,12
B09RKFC91P,maharashtra,set,5,3
B09TH4Q14G,maharashtra,western dress,5,2
B0822T4YG6,tamil nadu,set,5,3
B08XVVJ97H,tamil nadu,kurta,5,2
B08XVT2HP4,karnataka,kurta,5,6
B08XVT2HP4,delhi,kurta,5,5
B09NDKSD4G,maharashtra,set,5,1
B09NDKQD88,madhya pradesh,set,5,10
B09NDKQD88,kerala,set,5,9
B08CMN1K86,haryana,set,5,4
B099FCT65D,rajasthan,kurta,5,7
B0822TBFW3,kerala,set,5,4
B0822TBFW3,gujarat,set,5,5
B09BQJ9J1X,uttar pradesh,set,5,2
B09RK67Y51,kerala,western dress,5,4
B09RK67Y51,karnataka,western dress,5,5
B08CMMN974,kerala,set,5,8
B08CMMN974,delhi,set,5,7
B09NDKN86H,uttarakhand,set,5,7
B09NDKKM7P,karnataka,set,5,1
B08YZ175BR,karnataka,kurta,5,4
B09SDXSQ33,goa,western dress,5,16
B08CMMD2XK,karnataka,set,5,1
B0822TDMYH,jharkhand,set,5,11
B0822TDMYH,punjab,set,5,12
B071VG5FH4,tamil nadu,kurta,5,1
B099FCVXXD,kerala,kurta,5,6
B09TH4D6DQ,maharashtra,kurta,5,3
B08XVRKF6V,telangana,kurta,5,5
B09NDKJKPN,west bengal,set,5,8
B0822TFD7Y,haryana,set,5,6
B0822TFD7Y,tamil nadu,set,5,7
B08XVRKF6V,andhra pradesh,kurta,5,4
B08RDTDYC4,tamil nadu,top,5,1
B08YZ175BR,uttar pradesh,kurta,5,3
B08XVRKF6V,delhi,kurta,5,3
B08QGKF6W4,karnataka,set,5,1
B08CMJBRQV,telangana,set,5,2
B08YYYB7PX,uttar pradesh,kurta,5,1
B0822TKGKH,telangana,set,5,1
B0822TKGKH,karnataka,set,5,2
B09TH43NW5,telangana,western dress,5,3
B07K3YQLF1,telangana,kurta,5,3
B09NDK8FFH,andhra pradesh,set,5,1
B09RK757KM,gujarat,western dress,5,3
B09NDHQMKC,west bengal,set,5,6
B09RKFC91P,karnataka,set,5,2
B08XVPKBKG,andhra pradesh,kurta,5,4
B08CMHNWBN,gujarat,set,5,5
B08XVPKBKG,karnataka,kurta,5,3
B0822TZ4S3,haryana,set,5,1
B09TY22KD3,maharashtra,western dress,5,1
B09M784Y6P,maharashtra,set,5,2
B099FD3RH8,karnataka,kurta,5,4
B099FD3RH8,kerala,kurta,5,5
B09M778LNG,karnataka,set,5,2
B09M771K27,maharashtra,set,5,1
B0822V3DMF,haryana,set,5,4
B07R5XFLN3,andhra pradesh,kurta,5,2
