asin,ship_state_or_territory,category,regional_orders,rank
B09LD413M3,uttar pradesh,kurta,1,7
B09YYKD7P3,tamil nadu,kurta,1,4
B09YYKD7P3,uttar pradesh,kurta,1,5
B09LD41FDF,karnataka,kurta,1,6
B082W891PY,gujarat,kurta,1,11
B01MZGYNRV,west bengal,kurta,1,11
B01MSEK1O5,gujarat,kurta,1,7
B09YYKD8P1,karnataka,kurta,1,3
B09TH7HWBM,tamil nadu,set,1,9
B09TH7HWBM,andhra pradesh,set,1,10
B09LD47M1Q,andhra pradesh,kurta,1,3
B09LD47M1Q,karnataka,kurta,1,4
B09LD47M1Q,kerala,kurta,1,5
B09LD47M1Q,telangana,kurta,1,7
B09LD47M1Q,west bengal,kurta,1,8
B082W88SRB,telangana,kurta,1,4
B082W88SRB,delhi,kurta,1,3
B09LD4D16J,west bengal,kurta,1,5
B09LD4D16J,andhra pradesh,kurta,1,6
B09LD4D16J,delhi,kurta,1,7
B09LD4D16J,telangana,kurta,1,9
B082W88SRB,karnataka,kurta,1,2
B09LD4DX25,andhra pradesh,kurta,1,4
B09LD4DX25,karnataka,kurta,1,5
B09LD4DX25,uttar pradesh,kurta,1,7
B09LD4DX25,delhi,kurta,1,8
B09LD4DX25,gujarat,kurta,1,9
B082W88H1Z,maharashtra,kurta,1,5
B082W88H1Z,uttar pradesh,kurta,1,3
B082W88H1Z,tamil nadu,kurta,1,2
B09LD4H4J5,gujarat,kurta,1,10
B09LD4H4J5,west bengal,kurta,1,13
B082W88C84,karnataka,kurta,1,8
B082W88C84,gujarat,kurta,1,7
B082W88C84,telangana,kurta,1,6
B082W88C84,andhra pradesh,kurta,1,5
B082W88C84,uttar pradesh,kurta,1,4
B082W87NQF,west bengal,kurta,1,18
B082W87NQF,uttar pradesh,kurta,1,17
B09YYKD8P1,maharashtra,kurta,1,4
B09YYKD8P1,tamil nadu,kurta,1,6
B09YYKD8P1,uttar pradesh,kurta,1,7
B09TH7MBHL,maharashtra,set,1,10
B09LD4M5WF,karnataka,kurta,1,2
B09LD4M5WF,andhra pradesh,kurta,1,3
B09LD4M5WF,maharashtra,kurta,1,4
B09LD4M5WF,tamil nadu,kurta,1,6
B09LD4MCZY,west bengal,kurta,1,2
B09LD4MCZY,maharashtra,kurta,1,4
B09LD4P7RC,delhi,kurta,1,1
B09LD4P7RC,karnataka,kurta,1,2
B09TH7MBHL,gujarat,set,1,12
B09TH7MBHL,telangana,set,1,13
B09TH7MBHL,west bengal,set,1,15
B09LD4PKWG,uttar pradesh,kurta,1,5
B09LD4PKWG,andhra pradesh,kurta,1,6
B09LD4PKWG,telangana,kurta,1,7
B09LD4QSZF,gujarat,kurta,1,1
B09LD4QSZF,karnataka,kurta,1,2
B09LD4QSZF,kerala,kurta,1,3
B09LD4QSZF,maharashtra,kurta,1,4
B078Q2PWX9,delhi,kurta,1,8
B09LD4V2B7,tamil nadu,kurta,1,3
B082W87JBJ,telangana,kurta,1,3
B082W878X1,telangana,kurta,1,3
B082W875HS,maharashtra,kurta,1,2
B078Q2PWX9,andhra pradesh,kurta,1,7
B078Q2PWX9,gujarat,kurta,1,6
B09LD4YF4X,gujarat,kurta,1,11
B082W875HS,karnataka,kurta,1,1
B082W872VQ,telangana,kurta,1,14
B082W872VQ,gujarat,kurta,1,10
B09TH7MDHM,andhra pradesh,set,1,5
B09LD4YZCR,andhra pradesh,kurta,1,10
B09LD4YZCR,uttar pradesh,kurta,1,11
B09LD52G37,delhi,kurta,1,3
B09LD52G37,karnataka,kurta,1,4
B09LD52G37,telangana,kurta,1,5
B09LD52G37,west bengal,kurta,1,6
B082W872VQ,west bengal,kurta,1,9
B082W86TQG,tamil nadu,kurta,1,1
B082W86PT4,maharashtra,kurta,1,2
B09TH7MDHM,karnataka,set,1,6
B09LD52HML,uttar pradesh,kurta,1,7
B09LD52HML,west bengal,kurta,1,9
B09LD52HML,delhi,kurta,1,10
B09LD52HML,tamil nadu,kurta,1,14
B09TH7MDHM,tamil nadu,set,1,8
B09TH7MDHM,uttar pradesh,set,1,9
B09LD586BY,delhi,kurta,1,4
B09LD586BY,tamil nadu,kurta,1,5
B09LD586BY,maharashtra,kurta,1,6
B082W86P2W,tamil nadu,kurta,1,1
B082W85VM3,tamil nadu,kurta,1,1
B082W85LKJ,telangana,kurta,1,7
B082W85LKJ,kerala,kurta,1,6
B078NTPQHT,uttar pradesh,kurta,1,8
B078NTPQHT,kerala,kurta,1,7
B09LD59CMC,gujarat,kurta,1,12
B082W85LKJ,delhi,kurta,1,4
B0B3MR86JV,andhra pradesh,kurta,1,3
B09LM6BZD7,tamil nadu,western dress,1,5
B09LM6BZD7,uttar pradesh,western dress,1,8
B09LM6BZD7,west bengal,western dress,1,9
B09LM6BZD7,delhi,western dress,1,10
B082W85LKJ,uttar pradesh,kurta,1,3
B082W857CX,maharashtra,kurta,1,1
B082W851GM,andhra pradesh,kurta,1,5
B082W851GM,tamil nadu,kurta,1,4
B082W851GM,telangana,kurta,1,3
B09TH7XJXH,gujarat,set,1,6
B09TH7XJXH,kerala,set,1,7
B09LM6C4WH,west bengal,western dress,1,8
B09LM6C4WH,gujarat,western dress,1,12
B09LM6C4WH,andhra pradesh,western dress,1,13
B09LM6C4WH,tamil nadu,western dress,1,15
B09TH7XJXH,west bengal,set,1,8
B09LM6GY71,delhi,western dress,1,3
B09LM6GY71,karnataka,western dress,1,4
B09LM6GY71,telangana,western dress,1,5
B09LM6GY71,andhra pradesh,western dress,1,6
B09LM6QD6B,gujarat,western dress,1,2
B09LM6QD6B,karnataka,western dress,1,3
B09LM6QD6B,maharashtra,western dress,1,4
B09LM6QD6B,tamil nadu,western dress,1,5
B082W851GL,tamil nadu,kurta,1,1
B082W84VY6,delhi,kurta,1,8
B082W84VY6,tamil nadu,kurta,1,6
B09TH7XJXH,delhi,set,1,9
B09LM714QX,gujarat,western dress,1,8
B09LM714QX,delhi,western dress,1,9
B09LM714QX,kerala,western dress,1,10
B082W84VY6,karnataka,kurta,1,4
B082W84VY6,gujarat,kurta,1,3
B0B3MR86JV,tamil nadu,kurta,1,4
B09LM786LJ,kerala,western dress,1,5
B09LM786LJ,delhi,western dress,1,6
B09YYKWZJS,andhra pradesh,kurta,1,3
B09TH7YFFX,karnataka,set,1,3
B09LM82F69,telangana,western dress,1,4
B09LM82F69,karnataka,western dress,1,6
B09LM82F69,kerala,western dress,1,7
B09LM82F69,maharashtra,western dress,1,9
B09LM82F69,west bengal,western dress,1,10
B09TH7YFFX,maharashtra,set,1,5
B09TH7YFFX,telangana,set,1,7
B09LTY88GR,delhi,kurta,1,8
B082W83K7S,maharashtra,kurta,1,7
B082W83K7S,delhi,kurta,1,6
B082W83K7S,andhra pradesh,kurta,1,5
B078DL1CTS,delhi,blouse,1,1
B0786227MX,maharashtra,blouse,1,4
B0786227MX,tamil nadu,blouse,1,2
B09LTYN4SC,kerala,kurta,1,12
B09LTYN4SC,gujarat,kurta,1,14
B09LTYN4SC,tamil nadu,kurta,1,18
B09YYKWZJS,maharashtra,kurta,1,4
B09LTYWQYH,karnataka,kurta,1,3
B09LTYWQYH,uttar pradesh,kurta,1,5
B09LTYYPPT,karnataka,kurta,1,3
B09LTZ2CHY,karnataka,kurta,1,2
B09LTZ2CHY,maharashtra,kurta,1,4
B09LTZ2CHY,tamil nadu,kurta,1,5
B09LTZ2CHY,west bengal,kurta,1,6
B09LTZ2W2B,delhi,kurta,1,1
B09TH851W5,uttar pradesh,kurta,1,8
B09LTZ3XVM,maharashtra,kurta,1,2
B09LTZ3XVM,tamil nadu,kurta,1,3
B09LTZ3XVM,telangana,kurta,1,4
B09LTZ3XVM,west bengal,kurta,1,5
B09LTZ7RP1,telangana,kurta,1,1
B082W83JTX,gujarat,kurta,1,1
B09LTZ8XN6,andhra pradesh,kurta,1,6
B09LTZ8XN6,telangana,kurta,1,8
B09LTZB7K3,maharashtra,kurta,1,4
B09LTZB7K3,telangana,kurta,1,6
B07861T529,gujarat,blouse,1,9
B09LTZBQX2,gujarat,kurta,1,2
B09LTZBQX2,karnataka,kurta,1,3
B09LTZBQX2,maharashtra,kurta,1,4
B09LTZBQX2,telangana,kurta,1,6
B09LTZD1X3,uttar pradesh,kurta,1,3
B09LTZD9DX,uttar pradesh,kurta,1,2
B09LTZD9DX,west bengal,kurta,1,3
B09YYKWZJS,telangana,kurta,1,5
B09TH89W4P,uttar pradesh,set,1,4
B09LTZDBND,kerala,kurta,1,5
B09LTZDBND,telangana,kurta,1,7
B09LTZDBND,gujarat,kurta,1,9
B09LTZDBND,delhi,kurta,1,10
B09LTZDWN1,uttar pradesh,kurta,1,1
B082W82KQX,andhra pradesh,kurta,1,1
B09TH89W4P,andhra pradesh,set,1,5
B09TH89W4P,tamil nadu,set,1,6
B09LTZF5DM,karnataka,kurta,1,4
B09LTZF5DM,delhi,kurta,1,5
B07861T529,uttar pradesh,blouse,1,7
B09LTZGNNV,karnataka,kurta,1,2
B082W82DQY,telangana,kurta,1,6
B082W82DQY,karnataka,kurta,1,5
B07861T529,telangana,blouse,1,6
B07861T529,west bengal,blouse,1,5
B09LTZH194,west bengal,kurta,1,5
B09LTZH194,uttar pradesh,kurta,1,9
B082W82DQY,gujarat,kurta,1,4
B07861S95R,uttar pradesh,blouse,1,2
B09LTZHFH4,delhi,kurta,1,3
B09LTZHFH4,tamil nadu,kurta,1,5
B09LTZHFH4,west bengal,kurta,1,6
B09LTZHZKM,delhi,kurta,1,2
B09LTZHZKM,telangana,kurta,1,5
B09LTZHZKM,uttar pradesh,kurta,1,6
B082W81SS9,west bengal,kurta,1,3
B09LTZKSVP,kerala,kurta,1,2
B09LTZKSVP,telangana,kurta,1,3
B082W81SS9,gujarat,kurta,1,2
B09YYKXGRZ,delhi,kurta,1,1
B09YYKXGRZ,andhra pradesh,kurta,1,2
B09YYKXGRZ,karnataka,kurta,1,3
B09LTZKSVQ,maharashtra,kurta,1,6
B09LTZKSVQ,west bengal,kurta,1,7
B09LTZKSVQ,gujarat,kurta,1,8
B09LTZLTBK,kerala,kurta,1,3
B09LTZLTBK,maharashtra,kurta,1,4
B09LTZM8YG,karnataka,kurta,1,1
B09LTZM8YG,maharashtra,kurta,1,2
B09LTZM8YG,tamil nadu,kurta,1,3
B09LTZMJ2F,uttar pradesh,kurta,1,1
B082W81SS9,karnataka,kurta,1,1
B082W81KNG,delhi,kurta,1,1
B082W81H77,telangana,kurta,1,1
B082W814R2,west bengal,kurta,1,2
B082W814R2,maharashtra,kurta,1,1
B082W7ZBTC,maharashtra,kurta,1,2
B09TH8K7WF,tamil nadu,set,1,11
B09TH8K7WF,maharashtra,set,1,13
B07861S95R,maharashtra,blouse,1,1
B07861RVJM,gujarat,blouse,1,1
B09LTZMK13,kerala,kurta,1,12
B09LTZR5VR,kerala,kurta,1,2
B09LTZR5VR,maharashtra,kurta,1,3
B082W7Z6YP,west bengal,kurta,1,9
B082W7Z6YP,telangana,kurta,1,8
B082W7Z6YP,kerala,kurta,1,7
B082W7Z6YP,andhra pradesh,kurta,1,4
B082W7Z6YP,maharashtra,kurta,1,3
B07861B3GW,andhra pradesh,blouse,1,1
B09LTZR8MC,kerala,kurta,1,11
B09LTZR8MC,telangana,kurta,1,16
B0785Q1NDR,andhra pradesh,blouse,1,3
B09YYKXGRZ,telangana,kurta,1,4
B09LTZSL1K,telangana,kurta,1,6
B09LTZSL1K,uttar pradesh,kurta,1,7
B09LTZSL1K,karnataka,kurta,1,8
B082W7WY5S,tamil nadu,kurta,1,3
B09LTZSNG1,karnataka,kurta,1,5
B09LTZSNG1,kerala,kurta,1,6
B09LTZT1H3,gujarat,kurta,1,1
B09LTZT1H3,tamil nadu,kurta,1,4
B09LTZTJ3G,kerala,kurta,1,1
B09LTZTJ3G,uttar pradesh,kurta,1,2
B09LTZV48G,maharashtra,kurta,1,1
B09LTZV48G,west bengal,kurta,1,2
B09LTZV6GM,andhra pradesh,kurta,1,1
B09LTZV6GM,maharashtra,kurta,1,2
B09LTZV6GM,tamil nadu,kurta,1,5
B09LTZV6GM,telangana,kurta,1,6
B09LTZV6GM,uttar pradesh,kurta,1,7
B09LTZV6GM,west bengal,kurta,1,8
B09YYKZKXG,karnataka,kurta,1,4
B09LTZZH7X,karnataka,kurta,1,5
B09TH8L9PW,tamil nadu,set,1,12
B09LTZZHG2,gujarat,kurta,1,2
B09LTZZHG2,kerala,kurta,1,5
B09LTZZHG2,west bengal,kurta,1,8
B09LTZZHG2,delhi,kurta,1,9
B09TH8L9PW,gujarat,set,1,13
B09LTZZW68,andhra pradesh,kurta,1,2
B09LTZZW68,kerala,kurta,1,3
B09LTZZW68,west bengal,kurta,1,4
B09LV12X37,gujarat,kurta,1,2
B09LV12X37,karnataka,kurta,1,3
B09LV12X37,maharashtra,kurta,1,4
B09LV1543L,tamil nadu,kurta,1,5
B09LV1543L,telangana,kurta,1,6
B09LV1543L,west bengal,kurta,1,7
B09LV1543L,delhi,kurta,1,8
B082W7WJCW,tamil nadu,kurta,1,4
B09LV157VP,karnataka,kurta,1,4
B09LV157VP,telangana,kurta,1,6
B09LV157VP,uttar pradesh,kurta,1,7
B09LV164SN,tamil nadu,kurta,1,3
B09LV164SN,telangana,kurta,1,4
B09LV164SN,delhi,kurta,1,6
B09LV17GKB,delhi,kurta,1,1
B082W7WHB8,west bengal,kurta,1,4
B082W7WHB8,uttar pradesh,kurta,1,3
B0785PYB82,uttar pradesh,blouse,1,2
B09YYKZKXG,kerala,kurta,1,5
B09TH8T4GM,karnataka,set,1,4
B09LV199DX,karnataka,kurta,1,6
B09LV199DX,telangana,kurta,1,8
B082W7W7W4,uttar pradesh,kurta,1,7
B09TH8T4GM,uttar pradesh,set,1,5
B0785PYB82,karnataka,blouse,1,1
B09LV1BBHX,delhi,kurta,1,6
B09LV1BBHX,andhra pradesh,kurta,1,7
B09LV1CGJF,karnataka,kurta,1,2
B09LV1CGJF,maharashtra,kurta,1,3
B09LV1CMCQ,maharashtra,kurta,1,1
B09LV1CMCQ,west bengal,kurta,1,2
B082W7W7W4,karnataka,kurta,1,6
B082W7W7W4,west bengal,kurta,1,5
B09YYKZKXG,telangana,kurta,1,6
B09LV1K1PD,west bengal,kurta,1,8
B09LV1K1PD,kerala,kurta,1,10
B09LV1K1PD,telangana,kurta,1,11
B09YYL78L7,delhi,kurta,1,1
B09YYL78L7,karnataka,kurta,1,2
B09YYL78L7,kerala,kurta,1,3
B09LV1KQS1,delhi,kurta,1,6
B09LV1KQS1,karnataka,kurta,1,7
B09LV1KQS1,maharashtra,kurta,1,8
B09LV1KQS1,west bengal,kurta,1,10
B082W7W7W3,gujarat,kurta,1,8
B082W7W7W3,delhi,kurta,1,7
B082W7W7W3,west bengal,kurta,1,5
B09TH9HS5R,andhra pradesh,set,1,12
B09TH9HS5R,gujarat,set,1,14
B09LV1Q3DT,andhra pradesh,kurta,1,9
B09LV1Q3DT,gujarat,kurta,1,10
B09TH9HS5R,kerala,set,1,15
B09LV1R56R,tamil nadu,kurta,1,3
B09LV1R56R,telangana,kurta,1,4
B09LV1R56R,uttar pradesh,kurta,1,5
B09LV1R56R,west bengal,kurta,1,6
B09LV1R56R,delhi,kurta,1,8
B082W7V94R,kerala,kurta,1,1
B082W7V22Z,telangana,kurta,1,2
B082W7V22Z,tamil nadu,kurta,1,1
B082W7TF2L,karnataka,kurta,1,2
B082W7TF2L,telangana,kurta,1,1
B082W7T8ZY,karnataka,kurta,1,7
B082W7S1S8,telangana,kurta,1,6
B09TKYN2F5,gujarat,kurta,1,1
B09LV1SJKT,kerala,kurta,1,12
B09LV1SJKT,gujarat,kurta,1,13
B09LV1TMSV,delhi,kurta,1,5
B09LV1TMSV,karnataka,kurta,1,6
B09LV1TMSV,tamil nadu,kurta,1,7
B09LV1TMSV,telangana,kurta,1,8
B09LV1TMSV,west bengal,kurta,1,9
B09LV1ZJWN,gujarat,kurta,1,1
B09LV1ZJWN,maharashtra,kurta,1,3
B09LV1ZJWN,tamil nadu,kurta,1,4
B09LV1ZJWN,telangana,kurta,1,5
B09LV1ZJWN,uttar pradesh,kurta,1,6
B09LV231YV,telangana,kurta,1,2
B09LV24W3Z,kerala,kurta,1,1
B09LV24W3Z,maharashtra,kurta,1,2
B09LV24ZPD,maharashtra,kurta,1,1
B09TKZHP3V,gujarat,kurta,1,1
B09LV2CSNR,maharashtra,kurta,1,3
B09LV2CSNR,tamil nadu,kurta,1,4
B09LV2CSNR,kerala,kurta,1,5
B09TKZHP3V,maharashtra,kurta,1,2
B09LV2CTYL,karnataka,kurta,1,2
B09YYL78L7,maharashtra,kurta,1,4
B09LV2KH5Z,west bengal,kurta,1,2
B09LV2KH5Z,karnataka,kurta,1,4
B09LV2KH5Z,telangana,kurta,1,6
B09LV2SZFV,uttar pradesh,kurta,1,2
B09LV2SZFV,maharashtra,kurta,1,3
B09TKZPRDH,karnataka,kurta,1,3
B09LV4GXCX,kerala,kurta,1,2
B09LV4GXCX,west bengal,kurta,1,3
B09TKZPRDH,tamil nadu,kurta,1,4
B09M6RWMSW,karnataka,set,1,4
B082W7QZS4,uttar pradesh,kurta,1,6
B09TKZPRDH,andhra pradesh,kurta,1,5
B09M6RXQZF,delhi,set,1,3
B09M6RXQZF,maharashtra,set,1,5
B09M6RY873,karnataka,set,1,1
B09TKZZRKW,uttar pradesh,kurta,1,1
B09M6RZMD1,delhi,set,1,2
B09M6RZMD1,maharashtra,set,1,3
B09M6RZMD1,tamil nadu,set,1,5
B09M6RZMD1,telangana,set,1,6
B09M6RZMD1,west bengal,set,1,7
B09M6S1SRL,west bengal,set,1,1
B09M6S1SRL,tamil nadu,set,1,3
B082W7QZS4,telangana,kurta,1,5
B082W7QZS4,kerala,kurta,1,4
B082W7QGKH,telangana,kurta,1,2
B082W7QGKH,kerala,kurta,1,1
B09TL1154N,gujarat,western dress,1,2
B09TL1154N,maharashtra,western dress,1,3
B09TL1154N,tamil nadu,western dress,1,4
B09TL1154N,telangana,western dress,1,5
B09M6S719P,delhi,set,1,3
B09M6S719P,telangana,set,1,4
B09M6S719P,uttar pradesh,set,1,5
B09M6S719P,tamil nadu,set,1,6
B09M6S719R,kerala,set,1,3
B09M6S719R,uttar pradesh,set,1,5
B09M6S719R,maharashtra,set,1,7
B09M6S8JY2,maharashtra,set,1,1
B09M6S8ZRW,uttar pradesh,set,1,6
B09M6SCCZ2,delhi,set,1,2
B09TL1RSH9,maharashtra,kurta,1,2
B09TL2121W,andhra pradesh,kurta,1,1
B09TL2121W,kerala,kurta,1,2
B09M6SCRZ6,delhi,set,1,10
B09M6SCRZ6,tamil nadu,set,1,13
B09M6SCRZ6,uttar pradesh,set,1,14
B082W7MNBH,maharashtra,kurta,1,3
B09TL21XRH,maharashtra,set,1,1
B09M6SDRK5,andhra pradesh,set,1,5
B09TL23VBV,maharashtra,set,1,1
B09M6SDYDS,delhi,set,1,2
B09M6SDYDS,karnataka,set,1,3
B09M6SDYDS,andhra pradesh,set,1,4
B09M6SDYDS,telangana,set,1,5
B09M6SDZ3M,maharashtra,set,1,1
B09M6SDZ3M,andhra pradesh,set,1,2
B09M6SDZ3M,karnataka,set,1,4
B09M6SDZ3M,west bengal,set,1,5
B082W7MNBH,karnataka,kurta,1,2
B082W7MNBH,andhra pradesh,kurta,1,1
B082W7JQ2D,west bengal,kurta,1,3
B082W7JQ2D,maharashtra,kurta,1,1
B09TL23VBV,tamil nadu,set,1,2
B09M6SF2XW,west bengal,set,1,15
B09M6SMZ1M,tamil nadu,set,1,2
B082W7JNJN,west bengal,kurta,1,5
B082W7JNJN,maharashtra,kurta,1,4
B082W7JNJN,karnataka,kurta,1,3
B082W7HW86,west bengal,kurta,1,12
B0B3N85BV3,uttar pradesh,set,1,5
B09YYL7YFV,andhra pradesh,kurta,1,2
B09TXYX9Y8,uttar pradesh,western dress,1,7
B09TXYX9Y8,west bengal,western dress,1,8
B09YYL7YFV,tamil nadu,kurta,1,3
B09M6STTBC,telangana,set,1,15
B082W7HW86,delhi,kurta,1,9
B09TXZFVGT,tamil nadu,western dress,1,4
B09M6SV9SR,uttar pradesh,set,1,9
B09TXZFVGT,andhra pradesh,western dress,1,7
B09M6T4XPC,gujarat,set,1,4
B09M6T4XPC,andhra pradesh,set,1,7
B09M6T4XPC,tamil nadu,set,1,11
B09M6T4XPC,uttar pradesh,set,1,12
B09TXZM6DM,maharashtra,western dress,1,1
B09M6T4XYC,telangana,set,1,3
B09TXZM6DM,andhra pradesh,western dress,1,2
B09TXZM6DM,delhi,western dress,1,3
B09TXZM6DM,gujarat,western dress,1,5
B09M6T8JXP,karnataka,set,1,3
B09M6T8JXP,tamil nadu,set,1,6
B09M6T8JXP,telangana,set,1,7
B09M6T8JXP,west bengal,set,1,8
B09TXZM6DM,karnataka,western dress,1,6
B09TXZM6DM,telangana,western dress,1,7
B01MSEK1O5,telangana,kurta,1,6
B09M6TF1K5,west bengal,set,1,5
B09M6TF1K5,telangana,set,1,8
B082W7GR36,maharashtra,kurta,1,1
B082W7FFD3,gujarat,kurta,1,3
B09TY13BHC,delhi,western dress,1,2
B09M6TJG5T,tamil nadu,set,1,10
B09M6TJG5T,west bengal,set,1,13
B09M6TJG5T,gujarat,set,1,16
B09M6TLK9Q,karnataka,set,1,1
B09M6TLK9Q,telangana,set,1,2
B09TY13BHC,gujarat,western dress,1,3
B09TY13BHC,karnataka,western dress,1,4
B09TY13BHC,telangana,western dress,1,5
B09M6TMT4Z,uttar pradesh,set,1,4
B09M6TMT4Z,telangana,set,1,5
B09M6TMT4Z,andhra pradesh,set,1,6
B01MSEK1O5,karnataka,kurta,1,5
B09M6TQ7DJ,gujarat,set,1,6
B09M6TQ7DJ,kerala,set,1,8
B082W7FFD3,telangana,kurta,1,2
B0B3MR8GR2,gujarat,kurta,1,2
B09M6TQ9KT,kerala,set,1,4
B09M6TQ9KT,andhra pradesh,set,1,5
B09M6TQ9KT,tamil nadu,set,1,7
B09TY14PVB,gujarat,western dress,1,6
B09TY14PVB,tamil nadu,western dress,1,8
B0B3MR8GR2,west bengal,kurta,1,3
B09YYLFCP2,delhi,kurta,1,2
B09TY17YHW,kerala,western dress,1,3
B09M6TQTGV,telangana,set,1,16
B09M6TQTGV,delhi,set,1,17
B09M6TQTGV,kerala,set,1,18
B09YYLFCP2,gujarat,kurta,1,3
B09YYLFCP2,uttar pradesh,kurta,1,4
B09M6TRWRL,delhi,set,1,4
B09M6TRWRL,karnataka,set,1,7
B09M6TRWRL,tamil nadu,set,1,11
B09M6TRWRL,telangana,set,1,12
B09M6TRWRL,uttar pradesh,set,1,13
B09M6TRWRL,andhra pradesh,set,1,14
B09TY1CM1M,karnataka,western dress,1,3
B09TY1CM1M,maharashtra,western dress,1,4
B09TY1CM1M,tamil nadu,western dress,1,5
B09TY1CM1M,telangana,western dress,1,6
B09TY1CM1M,andhra pradesh,western dress,1,7
B09M6TWZ95,andhra pradesh,set,1,8
B09M6TWZ95,delhi,set,1,10
B09M6TWZ95,maharashtra,set,1,12
B082W743N1,tamil nadu,kurta,1,2
B082W743N1,maharashtra,kurta,1,1
B082W6ZQSV,west bengal,kurta,1,11
B082W6ZQSV,uttar pradesh,kurta,1,10
B09TY1GLH9,gujarat,western dress,1,1
B09M6TZJYC,tamil nadu,set,1,8
B09M6V293L,tamil nadu,set,1,1
B09M6V293L,telangana,set,1,2
B082W6ZQSV,telangana,kurta,1,9
B09M6V5WP2,maharashtra,set,1,4
B09M6V5WP2,gujarat,set,1,5
B09M6V5WP2,tamil nadu,set,1,6
B09M6V5WP2,uttar pradesh,set,1,7
B082W6ZQSV,gujarat,kurta,1,7
B082W6ZQSV,andhra pradesh,kurta,1,5
B0781KGNLB,uttar pradesh,blouse,1,2
B09YYLFCP2,maharashtra,kurta,1,5
B09M6V8FSW,maharashtra,set,1,7
B09M6V8FSW,andhra pradesh,set,1,9
B09M6V8FSW,gujarat,set,1,12
B082W6ZQSV,karnataka,kurta,1,4
B09YYLFCP2,andhra pradesh,kurta,1,6
B09YYLFLDH,maharashtra,kurta,1,1
B09M6VBZZL,telangana,set,1,4
B09M6VBZZL,uttar pradesh,set,1,5
B09M6VBZZL,andhra pradesh,set,1,7
B09M6VBZZL,delhi,set,1,9
B09M6VBZZL,maharashtra,set,1,10
B09M6VGNX8,delhi,set,1,3
B09M6VGNX8,telangana,set,1,5
B09M6VGNX8,andhra pradesh,set,1,6
B09M6VPHJY,delhi,set,1,3
B09M6VPHJY,gujarat,set,1,4
B09M6VPHJY,karnataka,set,1,5
B09M6VPHJY,telangana,set,1,6
B09M6VPHJY,uttar pradesh,set,1,7
B09M6VPHJY,andhra pradesh,set,1,10
B09M6VQ762,andhra pradesh,set,1,2
B09M6VQ762,karnataka,set,1,3
B082PY493N,uttar pradesh,set,1,2
B09M6VSV7V,telangana,set,1,4
B09M6VSV7V,andhra pradesh,set,1,5
B09M6VX9TR,tamil nadu,set,1,4
B09M6VX9TR,telangana,set,1,5
B09M6VZLVN,andhra pradesh,set,1,7
B09M6VZLVN,gujarat,set,1,8
B09M6VZLVN,telangana,set,1,11
B09M6W7DNY,delhi,set,1,1
B09M6W7DNY,tamil nadu,set,1,3
B09M6W9Z7R,karnataka,set,1,1
B09M6WS349,andhra pradesh,set,1,1
B09M6WS349,uttar pradesh,set,1,2
B082PXXBXM,gujarat,set,1,7
B082PXXBXM,telangana,set,1,6
B082PXXBXM,delhi,set,1,5
B082PXXBXM,kerala,set,1,4
B082PXQ5BL,west bengal,set,1,6
B082PXQ5BL,uttar pradesh,set,1,5
B082PXQ5BL,gujarat,set,1,3
B082PXQ5BL,delhi,set,1,2
B01M5AIMJO,west bengal,kurta,1,5
B09TY1K64X,maharashtra,western dress,1,2
B082PXMCZ4,west bengal,set,1,8
B082PXMCZ4,maharashtra,set,1,7
B082PXMCZ4,gujarat,set,1,6
B09TY1K64X,delhi,western dress,1,4
B09TY1K64X,kerala,western dress,1,5
B09TY1K64X,tamil nadu,western dress,1,7
B09TY1K64X,telangana,western dress,1,8
B0781KGNLB,telangana,blouse,1,1
B09TY1L6Z3,west bengal,western dress,1,4
B09M6X6C6T,gujarat,set,1,17
B09M6X6C6T,west bengal,set,1,25
B082PXMCZ4,kerala,set,1,5
B082PV57K3,kerala,set,1,5
B09TY1L6Z3,telangana,western dress,1,5
B09TY1L6Z3,maharashtra,western dress,1,6
B0781KBYHM,telangana,blouse,1,1
B09M6YB5VM,delhi,set,1,10
B09M6YD5T7,karnataka,set,1,1
B09M6YD5T7,maharashtra,set,1,2
B09M6YD5T7,telangana,set,1,3
B082PV57K3,delhi,set,1,3
B082PTVM7K,tamil nadu,set,1,6
B082PTVM7K,gujarat,set,1,4
B09YYLLBK6,gujarat,kurta,1,5
B09TY1MXMF,karnataka,western dress,1,4
B09TY1MXMF,uttar pradesh,western dress,1,5
B082PTSC1G,west bengal,set,1,4
B09M6ZDZHR,uttar pradesh,set,1,4
B09M71C67N,gujarat,kurta,1,4
B09M71C67N,delhi,kurta,1,5
B09M71C67N,kerala,kurta,1,6
B09M71C67N,telangana,kurta,1,8
B09M71C67N,andhra pradesh,kurta,1,9
B09M71LJW9,telangana,kurta,1,2
B09M71LJW9,uttar pradesh,kurta,1,3
B09M71LJW9,andhra pradesh,kurta,1,4
B09M71LJW9,gujarat,kurta,1,5
B09M721D3X,maharashtra,kurta,1,2
B09M72H1BP,uttar pradesh,kurta,1,2
B09M72LS2Y,karnataka,kurta,1,1
B09M72LS2Y,maharashtra,kurta,1,2
B09M72LS2Y,tamil nadu,kurta,1,3
B0781K495T,maharashtra,blouse,1,3
B09M72VK88,karnataka,kurta,1,6
B09M72VK88,tamil nadu,kurta,1,8
B09M72VK88,telangana,kurta,1,9
B09M736YRK,andhra pradesh,kurta,1,1
